date,label,open,high,low,close,volume
2/15/2020 0:00,LTC/USD,83.02,83.39,75.12,76.72,6171115.09
2/14/2020 0:00,LTC/USD,80.44,83.87,78.41,82.92,4280131.09
2/13/2020 0:00,LTC/USD,81.1,84.19,77.07,80.44,9712453.72
2/12/2020 0:00,LTC/USD,76.7,82.67,76.63,81.1,6625861.42
2/11/2020 0:00,LTC/USD,74.06,77.44,72.63,76.7,2904141.29
2/10/2020 0:00,LTC/USD,76.89,77.27,72.2,74.06,3951322.5
2/9/2020 0:00,LTC/USD,76.49,78.32,75,76.89,3132757.37
2/8/2020 0:00,LTC/USD,74.21,77.88,71.5,76.49,4504319.88
2/7/2020 0:00,LTC/USD,73.42,75.36,72.64,74.21,3017991.53
2/6/2020 0:00,LTC/USD,72.53,75,71.04,73.42,6070536.68
2/5/2020 0:00,LTC/USD,68.11,73.52,67.73,72.53,4770444.86
2/4/2020 0:00,LTC/USD,69.82,70.58,66.77,68.11,2720537.92
2/3/2020 0:00,LTC/USD,70.03,73.17,68.52,69.82,5758936.23
2/2/2020 0:00,LTC/USD,70.89,73.7,67.72,70.03,7413203.65
2/1/2020 0:00,LTC/USD,68.1,72.94,67.72,70.89,4865976.48
1/31/2020 0:00,LTC/USD,67.87,70.01,65.5,68.1,5300396.16
1/30/2020 0:00,LTC/USD,59.77,70,58.32,67.87,8109386.58
1/29/2020 0:00,LTC/USD,60.67,62.5,59.41,59.77,2957422.68
1/28/2020 0:00,LTC/USD,58.64,61.62,57.42,60.67,3742996.38
1/27/2020 0:00,LTC/USD,56.32,59.65,56,58.64,2662629.02
1/26/2020 0:00,LTC/USD,53.22,56.78,52.9,56.32,1393527.26
1/25/2020 0:00,LTC/USD,54.39,54.39,52.19,53.22,1934324.46
1/24/2020 0:00,LTC/USD,54.49,55.44,50.74,54.39,3240120.74
1/23/2020 0:00,LTC/USD,58.2,58.24,52.27,54.49,3408625.51
1/22/2020 0:00,LTC/USD,57.71,59.2,57.14,58.2,1245318.64
1/21/2020 0:00,LTC/USD,57.09,58.08,55.73,57.71,1368422.4
1/20/2020 0:00,LTC/USD,57.69,58.28,55.76,57.09,1415007.36
1/19/2020 0:00,LTC/USD,59.17,62.4,55.14,57.69,3945316.22
1/18/2020 0:00,LTC/USD,60.8,62.33,57.81,59.17,4508454.18
1/17/2020 0:00,LTC/USD,57.69,63.17,56.67,60.8,6490512.62
1/16/2020 0:00,LTC/USD,58.09,58.42,54.66,57.69,2767381.9
1/15/2020 0:00,LTC/USD,58.11,60.17,55.25,58.09,5889644.05
1/14/2020 0:00,LTC/USD,49.67,60.48,49.6,58.11,14340549.02
1/13/2020 0:00,LTC/USD,51.53,51.59,48.87,49.67,3104901.28
1/12/2020 0:00,LTC/USD,49.32,51.65,48.78,51.53,3145684.12
1/11/2020 0:00,LTC/USD,49.01,51.76,47.67,49.28,4620777.58
1/10/2020 0:00,LTC/USD,44.89,49.46,43.78,49.01,6099850.68
1/9/2020 0:00,LTC/USD,45.29,45.73,43.82,44.89,1387888.06
1/8/2020 0:00,LTC/USD,46.36,48.6,43.95,45.29,4192410.62
1/7/2020 0:00,LTC/USD,45.8,47,44.54,46.36,3494440.49
1/6/2020 0:00,LTC/USD,43.34,46.16,43.23,45.8,2305173.5
1/5/2020 0:00,LTC/USD,42.9,44.72,42.73,43.34,1256776.02
1/4/2020 0:00,LTC/USD,42.36,43.07,41.97,42.93,742442.03
1/3/2020 0:00,LTC/USD,39.55,42.58,38.96,42.36,2070791
1/2/2020 0:00,LTC/USD,41.68,41.83,39.28,39.55,1455672.62
1/1/2020 0:00,LTC/USD,41.4,42.21,41.21,41.68,360164.6
12/31/2019 0:00,LTC/USD,42.48,43.18,41.02,41.4,1056049.3
12/30/2019 0:00,LTC/USD,43.28,44.27,41.92,42.48,682722.56
12/29/2019 0:00,LTC/USD,42.93,43.98,42.35,43.28,1088689.98
12/28/2019 0:00,LTC/USD,41.19,43.88,41.13,42.97,1285806.03
12/27/2019 0:00,LTC/USD,40.21,41.54,39.71,41.19,753955.48
12/26/2019 0:00,LTC/USD,40.15,41.89,39.71,40.21,768420.46
12/25/2019 0:00,LTC/USD,40.4,40.6,39.49,40.15,639605.17
12/24/2019 0:00,LTC/USD,40.8,41.21,39.81,40.4,881719.91
12/23/2019 0:00,LTC/USD,42.05,42.77,40.36,40.8,1752171.1
12/22/2019 0:00,LTC/USD,39.83,42.35,39.81,42.05,1443993.22
12/21/2019 0:00,LTC/USD,40.26,40.37,39.61,39.85,251261.29
12/20/2019 0:00,LTC/USD,39.92,40.64,39.46,40.26,497357.07
12/19/2019 0:00,LTC/USD,41.03,41.31,39.33,39.92,1051218.02
12/18/2019 0:00,LTC/USD,37.21,41.86,36.1,41.03,3216588.12
12/17/2019 0:00,LTC/USD,40.11,40.38,36.42,37.21,3435445.55
12/16/2019 0:00,LTC/USD,43.67,43.69,39.1,40.11,3646075.26
12/15/2019 0:00,LTC/USD,43.51,44.25,43.09,43.67,596063.6
12/14/2019 0:00,LTC/USD,44.63,44.89,43.44,43.51,812068.35
12/13/2019 0:00,LTC/USD,43.86,44.84,43.66,44.63,1256099.66
12/12/2019 0:00,LTC/USD,43.79,44.27,43.04,43.86,1321138.37
12/11/2019 0:00,LTC/USD,44.37,44.61,43.37,43.79,562949.1
12/10/2019 0:00,LTC/USD,44.7,44.86,43.81,44.37,592274.41
12/9/2019 0:00,LTC/USD,45.87,46.16,44.25,44.7,1413367.52
12/8/2019 0:00,LTC/USD,45.4,46.54,45.09,45.87,496503.23
12/7/2019 0:00,LTC/USD,45.67,46.78,45.32,45.4,928233.09
12/6/2019 0:00,LTC/USD,45.09,45.82,44.32,45.67,1459355.34
12/5/2019 0:00,LTC/USD,44.93,45.5,43.93,45.12,1366471.76
12/4/2019 0:00,LTC/USD,45.03,47.52,44.03,44.93,3904052.96
12/3/2019 0:00,LTC/USD,45.82,46.48,44.58,45.03,1677157.57
12/2/2019 0:00,LTC/USD,47.78,47.94,45.02,45.82,1462635.76
12/1/2019 0:00,LTC/USD,47.51,48.69,45.82,47.78,1018512.39
11/30/2019 0:00,LTC/USD,48.98,49.03,46.95,47.51,1330149.23
11/29/2019 0:00,LTC/USD,47.01,49.68,47,48.98,1467005.76
11/28/2019 0:00,LTC/USD,47.92,48.22,46.51,47,828984.88
11/27/2019 0:00,LTC/USD,47.18,48.86,44.95,47.92,2052491.37
11/26/2019 0:00,LTC/USD,45.77,47.85,45.57,47.18,1184129.22
11/25/2019 0:00,LTC/USD,44.24,47.76,42.66,45.77,5121808.46
11/24/2019 0:00,LTC/USD,48.41,48.5,43.77,44.24,2698919.2
11/23/2019 0:00,LTC/USD,47.68,48.84,46.53,48.41,1101302.95
11/22/2019 0:00,LTC/USD,50.93,52.01,43.8,47.68,5621926.76
11/21/2019 0:00,LTC/USD,55.18,55.42,48.5,50.95,3512702.52
11/20/2019 0:00,LTC/USD,55.3,56.32,54.77,55.18,790127.69
11/19/2019 0:00,LTC/USD,55.99,56.5,54.48,55.3,1355845.79
11/18/2019 0:00,LTC/USD,59.39,59.49,54.08,55.99,4490400.8
11/17/2019 0:00,LTC/USD,58.46,60.24,57.82,59.39,1278685.24
11/16/2019 0:00,LTC/USD,57.72,59,57.29,58.46,1530132.25
11/15/2019 0:00,LTC/USD,59.05,60.86,56.28,57.72,2974227.76
11/14/2019 0:00,LTC/USD,61.12,61.2,58.47,59.03,1529686.3
11/13/2019 0:00,LTC/USD,61.35,62.13,60.33,61.12,888524.42
11/12/2019 0:00,LTC/USD,61.91,62.32,59.74,61.35,1883368.01
11/11/2019 0:00,LTC/USD,63.83,64.51,60.32,61.91,2910284.23
11/10/2019 0:00,LTC/USD,62.13,66.76,60.95,63.83,8472775.21
11/9/2019 0:00,LTC/USD,60.42,62.38,60.27,62.13,1247921.8
11/8/2019 0:00,LTC/USD,61.5,62.5,58.83,60.42,2701055.86
11/7/2019 0:00,LTC/USD,64.24,64.4,60.3,61.42,3436381.23
11/6/2019 0:00,LTC/USD,63.39,64.4,62.74,64.24,1928723.06
11/5/2019 0:00,LTC/USD,61.69,64.35,61.1,63.39,3591127.37
11/4/2019 0:00,LTC/USD,58.54,62.98,58.11,61.69,4630254.55
11/3/2019 0:00,LTC/USD,58.55,59.04,57.41,58.54,792006.37
11/2/2019 0:00,LTC/USD,58.57,59.56,58.04,58.55,937788.08
11/1/2019 0:00,LTC/USD,58.47,59.12,56.91,58.57,1256306.83
10/31/2019 0:00,LTC/USD,58.16,59.87,57.26,58.56,1346032.71
10/30/2019 0:00,LTC/USD,59.94,61.29,57.15,58.16,2797576.69
10/29/2019 0:00,LTC/USD,57.89,61.07,57.89,59.94,4661066.59
10/28/2019 0:00,LTC/USD,60.04,62.79,57.67,57.89,4966770.12
10/27/2019 0:00,LTC/USD,57,62.94,55.9,60.04,5988597.15
10/26/2019 0:00,LTC/USD,57.2,64.09,54.3,57,8650993.77
10/25/2019 0:00,LTC/USD,49.79,59.82,49.26,57.2,6442920
10/24/2019 0:00,LTC/USD,49.62,50.58,48.53,49.79,2750265.35
10/23/2019 0:00,LTC/USD,53.61,53.63,47.16,49.62,6595127.41
10/22/2019 0:00,LTC/USD,54.93,55.29,53.22,53.61,700904.6
10/21/2019 0:00,LTC/USD,55.13,55.93,53.99,54.93,838774.98
10/20/2019 0:00,LTC/USD,54.06,55.83,52.91,55.13,1113291.75
10/19/2019 0:00,LTC/USD,53.51,54.43,52.74,54.06,666705.31
10/18/2019 0:00,LTC/USD,55.08,55.13,52.39,53.51,1309562.99
10/17/2019 0:00,LTC/USD,52.64,55.38,51.74,55.08,1445601.33
10/16/2019 0:00,LTC/USD,54.75,55.47,51.27,52.64,2893091.57
10/15/2019 0:00,LTC/USD,57.05,57.6,53.5,54.75,3090757.22
10/14/2019 0:00,LTC/USD,56.61,57.25,56.14,57.05,856209.92
10/13/2019 0:00,LTC/USD,55.84,57.86,55.68,56.61,1114850.64
10/12/2019 0:00,LTC/USD,56,56.72,55.63,55.84,417428.71
10/11/2019 0:00,LTC/USD,57.8,58.71,55.62,56,3294236.14
10/10/2019 0:00,LTC/USD,59.5,59.57,57.35,57.8,1429928.51
10/9/2019 0:00,LTC/USD,57.27,60.2,56.86,59.5,2486287.25
10/8/2019 0:00,LTC/USD,57.72,58.69,56.78,57.27,1288199.31
10/7/2019 0:00,LTC/USD,54.6,58.98,53.15,57.72,4923016.03
10/6/2019 0:00,LTC/USD,56.89,57.05,53.11,54.6,4501437.8
10/5/2019 0:00,LTC/USD,56.5,57.67,55.78,56.89,1456229.76
10/4/2019 0:00,LTC/USD,56.47,57.77,55.46,56.5,2552271.48
10/3/2019 0:00,LTC/USD,56.63,57.1,53.72,56.47,2900025.92
10/2/2019 0:00,LTC/USD,55.81,56.91,55.32,56.63,1181960.17
10/1/2019 0:00,LTC/USD,56.33,57.82,55.12,55.81,2685039.72
9/30/2019 0:00,LTC/USD,54.09,56.74,52.76,56.33,4976150.19
9/29/2019 0:00,LTC/USD,55.6,55.8,52.18,54.09,4341405.91
9/28/2019 0:00,LTC/USD,55.98,56.4,54.02,55.6,4142545.56
9/27/2019 0:00,LTC/USD,55.41,56.88,52.87,55.98,2715532.81
9/26/2019 0:00,LTC/USD,57.64,57.7,50.5,55.41,8593595.96
9/25/2019 0:00,LTC/USD,54.72,58.61,53,57.64,7681491.1
9/24/2019 0:00,LTC/USD,66.4,67.33,54.36,54.72,15751077.45
9/23/2019 0:00,LTC/USD,72.31,75.1,61.74,66.4,11167480.17
9/22/2019 0:00,LTC/USD,73.39,73.43,71.2,72.31,3246592.11
9/21/2019 0:00,LTC/USD,75.3,75.78,72,73.39,2092936.18
9/20/2019 0:00,LTC/USD,77.03,77.45,73.12,75.3,3690867.4
9/19/2019 0:00,LTC/USD,77.94,77.96,72.82,77.03,6341152.2
9/18/2019 0:00,LTC/USD,74.4,80.45,74.28,77.94,4908126.54
9/17/2019 0:00,LTC/USD,72.94,78.09,72.4,74.4,5708287.91
9/16/2019 0:00,LTC/USD,70.32,74.39,69.7,72.94,5812878.49
9/15/2019 0:00,LTC/USD,70.79,71.5,70,70.32,3429850.39
9/14/2019 0:00,LTC/USD,69.25,71.65,68.5,70.79,2741909.37
9/13/2019 0:00,LTC/USD,69.42,69.8,67.25,69.25,2242377.79
9/12/2019 0:00,LTC/USD,70.03,70.24,68.6,69.42,1762121.9
9/11/2019 0:00,LTC/USD,70.9,71.84,68.46,70.03,3488003.89
9/10/2019 0:00,LTC/USD,70.05,73.3,69.95,70.9,4608225.6
9/9/2019 0:00,LTC/USD,70.62,71.78,68.1,70.05,3826536.96
9/8/2019 0:00,LTC/USD,69.03,72.94,68.23,70.62,7672946.65
9/7/2019 0:00,LTC/USD,65.08,70.7,64.67,69.03,5857339.08
9/6/2019 0:00,LTC/USD,65.29,68.13,63.9,65.08,4463519
9/5/2019 0:00,LTC/USD,67.23,67.59,64.24,65.29,7318874.4
9/4/2019 0:00,LTC/USD,69.32,69.51,66.68,67.23,7521030.13
9/3/2019 0:00,LTC/USD,67.22,71.24,66.67,69.32,6012486.03
9/2/2019 0:00,LTC/USD,66.16,68.26,64.97,67.22,3607522.44
9/1/2019 0:00,LTC/USD,64.55,67.49,64.05,66.16,4609147.43
8/31/2019 0:00,LTC/USD,64.38,65.51,62.28,64.55,2320677.53
8/30/2019 0:00,LTC/USD,63.64,65.83,62.27,64.38,2397926.79
8/29/2019 0:00,LTC/USD,66.9,66.9,62.2,63.64,4051069.87
8/28/2019 0:00,LTC/USD,72.9,73.21,64.5,66.9,8769849.83
8/27/2019 0:00,LTC/USD,73.68,73.76,72.15,72.9,2071054.17
8/26/2019 0:00,LTC/USD,72.09,75.53,72.09,73.68,3531012.69
8/25/2019 0:00,LTC/USD,73.29,74.94,70.7,72.09,3153208.29
8/24/2019 0:00,LTC/USD,75.59,75.79,71.53,73.29,2440545.68
8/23/2019 0:00,LTC/USD,73.56,76,72.5,75.59,4169827.42
8/22/2019 0:00,LTC/USD,73.16,74.69,71.14,73.56,2557418.11
8/21/2019 0:00,LTC/USD,75.29,75.55,70.13,73.16,5574757.19
8/20/2019 0:00,LTC/USD,77.22,77.49,73.5,75.29,2186751.15
8/19/2019 0:00,LTC/USD,76.49,79.28,75.68,77.22,5443219.45
8/18/2019 0:00,LTC/USD,72.81,78.23,71.56,76.49,6236281.31
8/17/2019 0:00,LTC/USD,74.97,75.57,71.61,72.81,3519020.7
8/16/2019 0:00,LTC/USD,76.42,76.55,72.3,74.97,4932674.96
8/15/2019 0:00,LTC/USD,76.05,77.73,71.15,76.42,6595784.47
8/14/2019 0:00,LTC/USD,84.73,86.43,75.09,76.05,8824119.59
8/13/2019 0:00,LTC/USD,85.92,86.87,83.24,84.73,4704584.25
8/12/2019 0:00,LTC/USD,90.09,90.13,85.55,85.92,4627050.75
8/11/2019 0:00,LTC/USD,85.42,91.56,85.2,90.09,5324640.2
8/10/2019 0:00,LTC/USD,84.43,87.76,82,85.42,7466327.07
8/9/2019 0:00,LTC/USD,90.58,90.7,82.68,84.43,6953848.06
8/8/2019 0:00,LTC/USD,90.7,92.83,87.96,90.58,4193441.59
8/7/2019 0:00,LTC/USD,93.07,94.5,87.28,90.7,9051171.21
8/6/2019 0:00,LTC/USD,96.59,99.28,91.01,93.07,8455844.81
8/5/2019 0:00,LTC/USD,93.03,107.11,92.98,96.59,24642261.49
8/4/2019 0:00,LTC/USD,94.2,94.88,90.49,93.03,7012746.22
8/3/2019 0:00,LTC/USD,94.73,96.87,93.53,94.2,4698210.66
8/2/2019 0:00,LTC/USD,98.84,99.05,92.57,94.73,7145097.16
8/1/2019 0:00,LTC/USD,98.86,100.86,95.83,98.84,8077041.26
7/31/2019 0:00,LTC/USD,90.29,99.88,90,98.86,8264815.75
7/30/2019 0:00,LTC/USD,90.41,92.84,88.36,90.29,3777439.15
7/29/2019 0:00,LTC/USD,89.93,92.15,87.2,90.41,5001658.32
7/28/2019 0:00,LTC/USD,88.63,90.96,83.34,89.93,6861421.11
7/27/2019 0:00,LTC/USD,94.24,96.6,86.13,88.63,9208560.93
7/26/2019 0:00,LTC/USD,93.29,94.73,90.24,94.24,5272465.78
7/25/2019 0:00,LTC/USD,94.46,96.7,91.58,93.29,5294112.08
7/24/2019 0:00,LTC/USD,90.2,97.38,86.89,94.46,12552768.29
7/23/2019 0:00,LTC/USD,95.27,95.27,88.44,90.2,8399634.55
7/22/2019 0:00,LTC/USD,99.5,100.89,90.94,95.27,13761626.43
7/21/2019 0:00,LTC/USD,100.38,101.3,96.18,99.5,6558226.04
7/20/2019 0:00,LTC/USD,98.51,105.88,97.46,100.38,11702077.39
7/19/2019 0:00,LTC/USD,101.15,101.38,94.78,98.51,13415032.8
7/18/2019 0:00,LTC/USD,90.12,104.48,87.1,101.15,24607557.42
7/17/2019 0:00,LTC/USD,79.53,94.59,76.8,90.12,29988625.1
7/16/2019 0:00,LTC/USD,90.1,91.59,75.89,79.53,18788349.82
7/15/2019 0:00,LTC/USD,89.87,92.79,84.84,90.1,15138653.08
7/14/2019 0:00,LTC/USD,100.7,101.5,87.51,89.87,19163762.74
7/13/2019 0:00,LTC/USD,104.88,105.1,97.27,100.7,9844471.02
7/12/2019 0:00,LTC/USD,103.01,107.25,100.75,104.88,7061650.99
7/11/2019 0:00,LTC/USD,108.25,108.25,94.31,103.01,19849703.97
7/10/2019 0:00,LTC/USD,119.54,120.35,102.04,108.25,26137904.84
7/9/2019 0:00,LTC/USD,123.43,124.03,117.6,119.54,9467658.81
7/8/2019 0:00,LTC/USD,120.3,125.6,118.51,123.43,7355031.14
7/7/2019 0:00,LTC/USD,118.57,121.21,117.5,120.3,3602369.43
7/6/2019 0:00,LTC/USD,118.67,122.37,117.12,118.57,6284260.84
7/5/2019 0:00,LTC/USD,119.71,120.92,116.94,118.67,5354757.23
7/4/2019 0:00,LTC/USD,122.02,127,119.02,119.71,14738435.5
7/3/2019 0:00,LTC/USD,119.28,123.23,116.92,122.02,10815094.48
7/2/2019 0:00,LTC/USD,123.47,124.26,112.67,119.28,11899709.85
7/1/2019 0:00,LTC/USD,122.61,126.78,114.18,123.47,16063288.57
6/30/2019 0:00,LTC/USD,134.03,137.89,120.17,122.61,26753910.9
6/29/2019 0:00,LTC/USD,119.3,136.03,115.22,134.03,29747934.59
6/28/2019 0:00,LTC/USD,114.63,121.58,112.8,119.3,14467634.41
6/27/2019 0:00,LTC/USD,130.01,131.5,110.68,114.63,41098343.88
6/26/2019 0:00,LTC/USD,135.5,137.48,124.56,130.01,38262437.47
6/25/2019 0:00,LTC/USD,135.72,137.97,128.62,135.5,22933755.55
6/24/2019 0:00,LTC/USD,137.46,137.5,132.63,135.72,21199402.36
6/23/2019 0:00,LTC/USD,142.55,143.89,135.76,137.46,19187408.07
6/22/2019 0:00,LTC/USD,139.19,146.95,137.5,142.55,45693082.5
6/21/2019 0:00,LTC/USD,135.98,142.22,135.01,139.19,27839377.16
6/20/2019 0:00,LTC/USD,137.02,137.37,133.54,135.98,12535623.14
6/19/2019 0:00,LTC/USD,135.26,140.02,133.87,137.02,18882904.51
6/18/2019 0:00,LTC/USD,134.37,136.92,129.03,135.26,26660013.79
6/17/2019 0:00,LTC/USD,137.01,137.22,131.81,134.37,14407960.07
6/16/2019 0:00,LTC/USD,138.33,139.49,133.59,137.01,23557511.57
6/15/2019 0:00,LTC/USD,132.49,139.95,132.49,138.33,25551314.08
6/14/2019 0:00,LTC/USD,130.79,133.23,125.66,132.49,23950856.14
6/13/2019 0:00,LTC/USD,136.15,137.69,128.31,130.79,26456362.18
6/12/2019 0:00,LTC/USD,136.02,144,131,136.15,51267006.57
6/11/2019 0:00,LTC/USD,129.8,138.83,124.9,136.02,42306531.54
6/10/2019 0:00,LTC/USD,114.91,130.91,112.6,129.8,35343832.52
6/9/2019 0:00,LTC/USD,118.44,119.26,111.32,114.91,15352436.67
6/8/2019 0:00,LTC/USD,117.01,120.27,113.53,118.44,13279385.28
6/7/2019 0:00,LTC/USD,111.29,120.84,109.84,117.01,22778848.17
6/6/2019 0:00,LTC/USD,103.98,112.16,101.09,111.29,10075326.25
6/5/2019 0:00,LTC/USD,102.27,105.8,99.88,103.98,7773087.87
6/4/2019 0:00,LTC/USD,105.82,106.26,98.17,102.27,17306108.77
6/3/2019 0:00,LTC/USD,114.62,116.55,104.85,105.82,14354528.04
6/2/2019 0:00,LTC/USD,112.25,116.97,111.32,114.62,8789557.42
6/1/2019 0:00,LTC/USD,114.29,116.14,110.73,112.25,11087657.85
5/31/2019 0:00,LTC/USD,107.8,114.69,104.23,114.29,10570969.32
5/30/2019 0:00,LTC/USD,115.59,121,102.01,107.8,28528080.51
5/29/2019 0:00,LTC/USD,114.95,118.71,108.95,115.59,15266342.36
5/28/2019 0:00,LTC/USD,117.2,118.75,111.06,114.95,14735894.57
5/27/2019 0:00,LTC/USD,112.31,122.07,109.96,117.2,34103731.29
5/26/2019 0:00,LTC/USD,102.87,115,99.25,112.31,26107897.56
5/25/2019 0:00,LTC/USD,100.85,105.45,99.03,102.87,13912273.32
5/24/2019 0:00,LTC/USD,88.74,104,88.43,100.85,20076777.87
5/23/2019 0:00,LTC/USD,87.7,89.77,84.64,88.74,5752862.66
5/22/2019 0:00,LTC/USD,90.97,92.56,85.7,87.7,7269295.41
5/21/2019 0:00,LTC/USD,91.51,93.59,89.1,90.97,5580254.33
5/20/2019 0:00,LTC/USD,94.88,94.88,87,91.51,10476683.28
5/19/2019 0:00,LTC/USD,86.54,97.07,86.2,94.88,12629350.56
5/18/2019 0:00,LTC/USD,90.4,91.3,85.3,86.54,3907219.95
5/17/2019 0:00,LTC/USD,95.41,97.3,85,90.4,21637992.26
5/16/2019 0:00,LTC/USD,101.8,106.98,90.27,95.41,31838456.16
5/15/2019 0:00,LTC/USD,91.33,104,90.17,101.8,31349013.11
5/14/2019 0:00,LTC/USD,87.17,93.87,86.39,91.33,16687336.17
5/13/2019 0:00,LTC/USD,85.13,91.98,84.41,87.17,16852866.46
5/12/2019 0:00,LTC/USD,87.05,92.97,83.89,85.13,22757144.87
5/11/2019 0:00,LTC/USD,77.69,94.5,77.33,87.05,29782085.7
5/10/2019 0:00,LTC/USD,75.21,80.33,73.46,77.69,8047339.66
5/9/2019 0:00,LTC/USD,77.13,78.6,74.08,75.21,4642264.08
5/8/2019 0:00,LTC/USD,77.96,78,74.3,77.13,10112785.98
5/7/2019 0:00,LTC/USD,78.62,82.84,77.27,77.96,7799189.77
5/6/2019 0:00,LTC/USD,79.23,81.05,75.45,78.62,9197462.24
5/5/2019 0:00,LTC/USD,81.18,81.65,78.65,79.23,3696314.81
5/4/2019 0:00,LTC/USD,82.68,86.65,78.07,81.18,9233258.52
5/3/2019 0:00,LTC/USD,76.86,84.67,76.6,82.68,12163558.39
5/2/2019 0:00,LTC/USD,76.88,78.31,75.96,76.86,4618345.33
5/1/2019 0:00,LTC/USD,78.28,79.43,75.54,76.88,5759037.26
4/30/2019 0:00,LTC/USD,70.94,78.55,70.94,78.28,11039292.36
4/29/2019 0:00,LTC/USD,72.2,72.85,68.83,70.94,5913119.69
4/28/2019 0:00,LTC/USD,73.84,75.15,71.28,72.2,5412915.95
4/27/2019 0:00,LTC/USD,75.37,75.49,73.34,73.84,2961771.95
4/26/2019 0:00,LTC/USD,71.75,76.55,70.5,75.37,10381857.22
4/25/2019 0:00,LTC/USD,73.76,75.13,70.25,71.75,9807031.91
4/24/2019 0:00,LTC/USD,74.38,75.34,70.6,73.76,13368278.72
4/23/2019 0:00,LTC/USD,77.37,80.48,74.2,74.38,16243660.58
4/22/2019 0:00,LTC/USD,77.61,78.84,75.48,77.37,13345065.86
4/21/2019 0:00,LTC/USD,81.8,82.5,74,77.61,12236787.3
4/20/2019 0:00,LTC/USD,82.98,83.62,80,81.8,5021310.47
4/19/2019 0:00,LTC/USD,82.66,84.21,80.41,82.98,7262039.91
4/18/2019 0:00,LTC/USD,79.67,85.08,79.58,82.66,10613172.65
4/17/2019 0:00,LTC/USD,81.28,82.5,79.1,79.67,6036109.81
4/16/2019 0:00,LTC/USD,78.23,82.31,77.41,81.28,10441776.3
4/15/2019 0:00,LTC/USD,84.27,85.33,74.73,78.23,18926567.09
4/14/2019 0:00,LTC/USD,78.47,84.65,76.63,84.27,11612956.86
4/13/2019 0:00,LTC/USD,79.5,82,76.63,78.47,8806858.34
4/12/2019 0:00,LTC/USD,79.66,81.82,75.85,79.5,9784577.16
4/11/2019 0:00,LTC/USD,88.23,88.47,75.54,79.66,28559404.51
4/10/2019 0:00,LTC/USD,87.24,92.48,85.97,88.23,15903707.28
4/9/2019 0:00,LTC/USD,89.9,90.44,84.4,87.24,13287395.81
4/8/2019 0:00,LTC/USD,92.74,94.75,87.02,89.9,16457318.86
4/7/2019 0:00,LTC/USD,92.94,96.63,89.8,92.74,15193794.34
4/6/2019 0:00,LTC/USD,89.41,98.8,86.26,92.94,37490479.24
4/5/2019 0:00,LTC/USD,85.58,91.37,85.04,89.41,13945902.07
4/4/2019 0:00,LTC/USD,85.4,90.57,81.38,85.58,33439311.47
4/3/2019 0:00,LTC/USD,77.77,99.43,77.53,85.4,100305212.4
4/2/2019 0:00,LTC/USD,61.23,79.67,60.96,77.77,47924665.18
4/1/2019 0:00,LTC/USD,61.49,61.92,60.8,61.23,4072663.5
3/31/2019 0:00,LTC/USD,61.44,61.76,60.88,61.49,2531605.99
3/30/2019 0:00,LTC/USD,62.58,62.84,60.61,61.44,4902382.39
3/29/2019 0:00,LTC/USD,61.54,63.01,61.06,62.58,7158381.18
3/28/2019 0:00,LTC/USD,62.38,62.38,61.23,61.54,3839110.95
3/27/2019 0:00,LTC/USD,59.6,62.77,59.44,62.38,12136493.71
3/26/2019 0:00,LTC/USD,59.6,59.9,58.03,59.6,9111187.65
3/25/2019 0:00,LTC/USD,60.57,61.35,58.9,59.6,10762515.09
3/24/2019 0:00,LTC/USD,61.8,61.81,59.75,60.57,4988669.7
3/23/2019 0:00,LTC/USD,60.07,62.52,59.86,61.8,7714971.95
3/22/2019 0:00,LTC/USD,59.36,60.63,59.05,60.07,8468316.93
3/21/2019 0:00,LTC/USD,61.55,61.9,58.22,59.36,11159389.21
3/20/2019 0:00,LTC/USD,60.77,62.18,58.19,61.55,13656588.46
3/19/2019 0:00,LTC/USD,60.37,61.51,59.67,60.77,14741828.38
3/18/2019 0:00,LTC/USD,61.84,64.2,59.2,60.37,14282496.02
3/17/2019 0:00,LTC/USD,62.4,62.64,61.04,61.84,6698813.12
3/16/2019 0:00,LTC/USD,59.64,63.69,59.6,62.4,15958274.5
3/15/2019 0:00,LTC/USD,57.01,60.5,57.01,59.64,12909201.85
3/14/2019 0:00,LTC/USD,56.41,59.5,54.09,57.01,13657657.72
3/13/2019 0:00,LTC/USD,57.65,57.88,55.57,56.41,9910749.63
3/12/2019 0:00,LTC/USD,55.97,58.06,53.44,57.65,18217377.36
3/11/2019 0:00,LTC/USD,57.81,58.48,55,55.97,13738579.14
3/10/2019 0:00,LTC/USD,59,59.16,56.96,57.81,9739058.76
3/9/2019 0:00,LTC/USD,56.7,60.85,56.47,59,16573102.94
3/8/2019 0:00,LTC/USD,58,58.79,55.25,56.7,17847509.18
3/7/2019 0:00,LTC/USD,56.6,60.68,55,58,30707349.52
3/6/2019 0:00,LTC/USD,53.84,58.06,52.4,56.6,20149236.49
3/5/2019 0:00,LTC/USD,46.82,55.62,46.44,53.84,22660023.06
3/4/2019 0:00,LTC/USD,48.88,49.21,45.75,46.82,7948207.08
3/3/2019 0:00,LTC/USD,49.57,50.13,48.2,48.88,5732727.88
3/2/2019 0:00,LTC/USD,48.15,50.39,47.57,49.57,7581846.12
3/1/2019 0:00,LTC/USD,46.62,49.98,46.58,48.15,8633873.16
